id,latitude,longitude,area(m²),bioma
2432,4.875,-60.22,2453145.916805916,Amazonia
2438,4.87,-60.24,1226581.845097698,Amazonia
2459,4.84625,-60.2575,17172765.24357316,Amazonia
2461,4.82,-60.24,1226670.16618485,Amazonia
2491,4.75,-60.145,2453584.574311574,Amazonia
2531,4.67,-60.15,1226929.670168057,Amazonia
2534,4.66,-60.16,1226946.6792447595,Amazonia
2540,4.65,-60.17,1226963.6519289538,Amazonia
2541,4.65,-60.15,1226963.6519311443,Amazonia
2570,4.55,-60.57,1227131.3766407643,Amazonia
2571,4.55,-60.55,1227131.3766407643,Amazonia
2576,4.54,-60.56,1227147.948892361,Amazonia
2589,4.503571,-60.575,3681625.1949228887,Amazonia
2590,4.502778,-60.248332999999995,8590480.58110223,Amazonia
2596,4.465,-60.42,2454542.151610097,Amazonia
2604,4.450625,-60.371875,12272970.707974724,Amazonia
2608,4.445,-59.94,4909214.259980035,Amazonia
2611,4.43,-60.36,1227327.8408704745,Amazonia
2614,4.423571,-60.425,3682015.793339544,Amazonia
2615,4.42,-60.35,1227343.9762323438,Amazonia
2617,4.41,-60.7,1227360.0751962285,Amazonia
2618,4.41,-60.465,2454720.1503902664,Amazonia
2619,4.41,-60.35,1227360.0751929427,Amazonia
2622,4.4,-60.83,1227376.1377456991,Amazonia
2623,4.402692,-60.346538,8591600.80270873,Amazonia
2625,4.39,-60.425,4909568.619130515,Amazonia
2628,4.39,-60.82,1227392.1638851368,Amazonia
2629,4.39,-60.47,1227392.1638851368,Amazonia
2630,4.39,-60.32,1227392.1638851368,Amazonia
2635,4.400161,-60.698547999999995,44185137.10125552,Amazonia
2636,4.375,-60.448333,6137088.628024252,Amazonia
2637,4.38,-60.35,1227408.153611256,Amazonia
2638,4.37,-60.34,1227424.1069317232,Amazonia
2639,4.373571,-60.315,3682256.3674812736,Amazonia
2641,4.368333,-60.83944399999999,7364528.615456377,Amazonia
2644,4.35,-60.13,1227455.904333797,Amazonia
2647,4.335,-60.775,3682446.860600311,Amazonia
2648,4.335,-60.08,2454959.304512238,Amazonia
2651,4.32,-60.79,1227503.3273474223,Amazonia
2652,4.32,-60.38,1227503.3273474223,Amazonia
2653,4.3288459999999995,-60.109615000000005,8592412.783389693,Amazonia
2656,4.315,-60.22,2455022.3895408767,Amazonia
2657,4.305,-60.775,4910107.645637051,Amazonia
2658,4.320517,-60.365,38052679.89211627,Amazonia
2659,4.309615,-59.829615000000004,14730212.938643305,Amazonia
2660,4.296667,-61.08,8592790.164779313,Amazonia
2661,4.2875,-60.67375,33144142.089613594,Amazonia
2662,4.2895449999999995,-60.514091,9820387.646298742,Amazonia
2663,4.3,-60.32,1227534.7606250716,Amazonia
2664,4.3,-60.31,1227534.760627262,Amazonia
2665,4.3,-60.23,1227534.760627262,Amazonia
2666,4.299615,-60.19730799999999,7365208.527340396,Amazonia
2669,4.29,-60.17,1227550.4226433705,Amazonia
2672,4.27,-61.07,1227581.6374367264,Amazonia
2673,4.27,-60.52,1227581.6374367264,Amazonia
2676,4.25,-60.69,1227612.7065702358,Amazonia
2677,4.245,-60.29,2455240.8930801293,Amazonia
2679,4.24,-60.17,1227628.1865131792,Amazonia
2680,4.248529,-60.959706000000004,30690192.73222845,Amazonia
2682,4.269444,-60.15537,34372501.25649531,Amazonia
2683,4.2125,-60.005,6138341.225011063,Amazonia
2685,4.217727,-60.841364,20870172.41678008,Amazonia
2686,4.215769,-59.815768999999996,11048977.337203514,Amazonia
2690,4.2214,-60.7338,29463785.312687274,Amazonia
2693,4.19,-59.845,2455410.079966419,Amazonia
2697,4.165,-60.65,2455486.2415078203,Amazonia
2698,4.17,-60.62,1227735.526451047,Amazonia
2699,4.17,-60.58,1227735.526451047,Amazonia
2706,4.137,-60.967,11050043.817195142,Amazonia
2707,4.145,-60.251667000000005,4911108.816277036,Amazonia
2709,4.145,-60.585,11049968.311196433,Amazonia
2710,4.1283330000000005,-60.191667,15961423.770388056,Amazonia
2714,4.122058999999999,-61.289118,22100539.286448617,Amazonia
2715,4.13,-60.66,1227796.062360087,Amazonia
2716,4.13,-60.62,1227796.062360087,Amazonia
2721,4.12,-60.985,2455622.2105768844,Amazonia
2727,4.102143,-61.149286,17189774.74576482,Amazonia
2739,4.065769,-60.468846,11050986.714157453,Amazonia
2740,4.059667,-60.348333,14734792.169780562,Amazonia
2743,4.056667,-61.378333,13506876.856624294,Amazonia
2744,4.07,-61.04,1227885.7736220085,Amazonia
2745,4.07,-61.03,1227885.7736220085,Amazonia
2746,4.059667,-60.739667000000004,14734821.855004242,Amazonia
2747,4.07,-60.71,1227885.7736220085,Amazonia
2753,4.066818,-61.01318199999999,20874206.067794364,Amazonia
2754,4.06,-61.02,1227900.5980244507,Amazonia
2755,4.063571,-60.275,3683686.969672005,Amazonia
2756,4.037,-60.208999999999996,9823499.706068687,Amazonia
2761,4.051,-61.089,6139576.893598693,Amazonia
2762,4.05,-60.92,1227915.386005907,Amazonia
2763,4.05,-60.75,1227915.386005907,Amazonia
2764,4.05,-60.62,1227915.3860037168,Amazonia
