id,latitude,longitude,area(m²),bioma
65,1.67,-55.835,2460796.754732888,Amazonia
68,-1.09,-48.195,2461380.8667208347,Amazonia
69,-1.21,-49.175,2461280.15520081,Amazonia
70,-1.375,-49.4,4922254.03833632,Amazonia
71,-1.46,-55.16,1230518.2954860334,Amazonia
72,-1.53,-55.22,1230480.1103668488,Amazonia
73,-1.59,-55.54,1230445.9574800024,Amazonia
74,-1.61,-55.53,1230434.281335679,Amazonia
75,-1.62,-48.0,1230428.388541132,Amazonia
76,-1.64,-48.21,1230416.4935127425,Amazonia
77,-1.67,-54.85,1230398.3773653489,Amazonia
78,-1.695,-48.31,2460766.050439014,Amazonia
79,-1.715,-47.98,2460741.1659859987,Amazonia
80,-1.725,-55.375,3691096.068519104,Amazonia
81,-1.73,-55.37,1230361.1601256684,Amazonia
82,-1.73,-55.355,7382166.887790464,Amazonia
83,-1.765,-47.41,2460677.678086693,Amazonia
84,-1.775,-47.658333,6151658.665847625,Amazonia
85,-1.785,-47.765,4921303.5444501685,Amazonia
86,-1.79,-55.27,1230322.629641829,Amazonia
87,-1.8,-47.66,1230316.0802180832,Amazonia
88,-1.81,-55.34,1230309.4943196836,Amazonia
89,-1.815,-55.255,4921224.732528246,Amazonia
90,-1.835,-55.205,3690881.9439316923,Amazonia
91,-1.855,-48.145,4921117.607208371,Amazonia
92,-1.86,-52.17,1230276.017659687,Amazonia
93,-1.88,-48.65,1230262.3716529591,Amazonia
94,-1.88,-48.4,1230262.37165515,Amazonia
95,-1.915,-47.725,4920952.541998481,Amazonia
96,-1.92,-48.225,2460469.2838544585,Amazonia
97,-1.93,-48.24,1230227.6183056028,Amazonia
98,-1.99,-48.78,1230184.710584019,Amazonia
99,-2.005,-46.385,4920695.095675551,Amazonia
100,-2.02,-48.685,2460325.528611088,Amazonia
101,-2.115,-48.995,3690277.151016595,Amazonia
102,-2.12,-49.75,1230087.2392458648,Amazonia
103,-2.13,-49.765,2460158.972279851,Amazonia
104,-2.14,-48.095,2460143.393114283,Amazonia
105,-2.16,-55.97,1230056.0079785655,Amazonia
106,-2.16,-48.13,1230056.007980756,Amazonia
107,-2.18,-48.78,1230040.1735145177,Amazonia
108,-2.255,-48.71,2459958.9808365568,Amazonia
109,-2.355,-49.865,4919581.578302523,Amazonia
110,-2.365,-49.155,3689664.6674401383,Amazonia
111,-2.37,-47.75,1229882.470216565,Amazonia
112,-2.39,-49.13,1229865.104019684,Amazonia
113,-2.395,-49.02,2459721.4702382567,Amazonia
114,-2.435,-49.121666999999995,6149131.902733946,Amazonia
115,-2.426429,-47.860714,6149167.364478397,Amazonia
116,-2.44,-49.02,1229821.0503475445,Amazonia
117,-2.47,-49.245,4919176.685711991,Amazonia
