datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2019/02/01 03:42:00,28.0,0.25,1.0,-11.621360000000001,-38.05055
2019/02/01 03:42:00,24.0,0.0,1.0,-9.46145,-40.71176
2019/02/01 13:45:00,25.0,0.0,1.0,-11.45,-41.457
2019/02/01 16:35:00,24.0,0.25,1.0,-9.766,-40.661
2019/02/01 16:35:00,39.0,0.0,1.0,-12.004000000000001,-38.351
2019/02/01 16:18:00,6.0,0.25,0.7,-7.294060000000001,-39.58302
2019/02/01 16:18:00,6.0,0.45,0.7,-7.215,-39.40808
2019/02/01 16:18:00,6.0,0.08,0.69,-7.17899,-41.66135
2019/02/01 16:18:00,2.0,0.4,0.96,-7.076460000000001,-37.44727
2019/02/01 16:18:00,22.0,0.0,1.0,-10.03842,-42.882020000000004
2019/02/01 16:18:00,22.0,0.0,1.0,-10.03788,-42.878440000000005
2019/02/01 16:18:00,22.0,0.0,1.0,-10.03735,-42.87486
2019/02/01 16:18:00,22.0,0.0,1.0,-10.033999999999999,-42.875370000000004
2019/02/01 18:49:24,22.0,0.0,1.0,-10.02,-42.88
2019/02/01 18:49:24,22.0,0.0,1.0,-10.04,-42.87
2019/02/01 18:49:24,22.0,0.0,1.0,-10.04,-42.85
2019/02/01 19:04:24,22.0,0.0,1.0,-10.02,-42.88
2019/02/01 19:04:24,22.0,0.0,1.0,-10.04,-42.87
2019/02/02 21:19:24,5.0,0.0,1.0,-10.17,-36.53
2019/02/03 02:18:54,8.0,0.0,1.0,-14.84,-43.9
2019/02/03 02:33:54,8.0,0.0,1.0,-14.84,-43.9
2019/02/03 14:19:53,6.0,1.38,0.97,-5.61,-37.86
2019/02/03 14:34:53,6.0,1.38,1.0,-5.63,-37.86
2019/02/03 14:34:47,7.0,7.58,0.27,-6.57,-35.62
2019/02/03 16:34:52,2.0,0.3,1.0,-5.74,-38.69
2019/02/03 16:25:00,4.0,0.0,0.85,-6.593999999999999,-38.185
2019/02/03 15:36:00,4.0,0.0,0.95,-6.583289999999999,-37.70655
2019/02/03 15:36:00,4.0,0.0,0.83,-6.49939,-38.055659999999996
2019/02/03 15:36:00,4.0,0.0,0.96,-6.400440000000001,-38.76058
2019/02/03 15:36:00,17.0,0.0,0.68,-14.156379999999999,-42.71563
2019/02/03 15:36:00,24.0,0.0,0.99,-14.01818,-42.98174
2019/02/03 15:36:00,8.0,0.03,0.75,-13.58501,-43.36633
2019/02/03 15:36:00,8.0,0.03,0.75,-13.58201,-43.36892
2019/02/03 15:36:00,5.0,1.2,1.0,-11.03386,-38.00698
2019/02/03 17:18:00,8.0,0.0,0.05,-14.383389999999999,-44.1127
2019/02/03 17:18:00,8.0,0.0,0.05,-14.382220000000002,-44.10715
2019/02/03 17:18:00,8.0,0.0,0.05,-14.37695,-44.11405
2019/02/03 17:18:00,17.0,0.0,0.68,-14.160279999999998,-42.71515
2019/02/03 17:18:00,17.0,0.0,0.62,-14.15891,-42.70892
2019/02/03 17:18:00,17.0,0.0,0.68,-14.156989999999999,-42.71926
2019/02/03 17:18:00,17.0,0.0,0.68,-14.15559,-42.712740000000004
2019/02/03 23:12:39,5.0,0.0,1.0,-12.39427,-38.856353999999996
