id,latitude,longitude,area(m²),bioma
4086,4.97,-60.53,1226402.4735936823,Amazonia
4097,4.96,-60.52,1226420.5744949293,Amazonia
4146,4.905,-60.59,2453038.948917841,Amazonia
4165,4.88,-60.595,2453128.1434120554,Amazonia
4204,4.84,-60.17,1226634.9469297056,Amazonia
4210,4.83,-60.18,1226652.574755723,Amazonia
4211,4.82,-60.15,7359985.777864909,Amazonia
4236,4.805,-60.646429000000005,12266912.103941638,Amazonia
4280,4.755,-60.6,2453567.2376431497,Amazonia
4347,4.685,-60.865,3680703.710297525,Amazonia
4359,4.67,-60.805,2453859.3403295428,Amazonia
4363,4.655,-60.835,3680857.010422855,Amazonia
4373,4.645,-60.68,4907888.480273995,Amazonia
4384,4.63,-60.8,1226997.4880880534,Amazonia
4385,4.625,-60.78,2454011.839654298,Amazonia
4389,4.62,-60.815,2454028.703132489,Amazonia
4402,4.605,-60.663889000000005,6135206.265232919,Amazonia
4454,4.491667,-60.545,6136167.637788057,Amazonia
4455,4.5,-60.395,2454427.747701982,Amazonia
4461,4.48,-60.39,1227246.6178931093,Amazonia
4470,4.47,-60.64,3681788.8059088574,Amazonia
4471,4.472273,-60.514091,12272563.937760975,Amazonia
4472,4.47,-60.38,1227262.9353029528,Amazonia
4473,4.47,-60.37,1227262.9353029528,Amazonia
4477,4.45,-60.34,1227295.460901303,Amazonia
4485,4.456538,-60.352307999999994,34364239.21458389,Amazonia
4488,4.425,-60.67,2454671.817106104,Amazonia
4489,4.42,-60.625,4909375.868534677,Amazonia
4501,4.41,-60.15,1227360.0751984192,Amazonia
4502,4.4,-60.645,4909504.550982797,Amazonia
4503,4.4,-60.115,2454752.2754913983,Amazonia
4511,4.387308,-60.171923,12273985.56135786,Amazonia
4516,4.375,-60.635,9819329.04218506,Amazonia
4517,4.359783,-60.50630400000001,29458512.09319987,Amazonia
4519,4.37,-60.76,1227424.1069317232,Amazonia
4520,4.37,-60.58,3682272.32079736,Amazonia
4521,4.37,-60.51,1227424.106930628,Amazonia
4522,4.37,-60.22,3682272.32079736,Amazonia
4523,4.37,-60.115,2454848.2138678273,Amazonia
4528,4.351087000000001,-60.795869999999994,20866734.019838244,Amazonia
4529,4.36,-60.61,1227440.023839967,Amazonia
4535,4.335,-61.27,2454959.304508952,Amazonia
4536,4.34,-60.82,1227471.7484186892,Amazonia
4537,4.33,-60.37,3682462.6318563744,Amazonia
4540,4.3275,-61.3,6137485.094229365,Amazonia
