,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.65,-42.8,Cerrado,3685431.068967473,0.0,3.0,
1,-3.655,-43.035,Cerrado,3685417.7745848633,0.0,3.3,
2,-3.845,-42.92,Cerrado,2456421.015857614,0.0,3.3,
3,-4.64,-43.565,Cerrado,2453961.176419373,0.0,0.0,0.0
4,-4.67,-41.99,Cerrado,1226929.6701658666,0.0,3.0,
5,-4.71,-43.115,Cerrado,2453722.539690508,0.0,0.0,
6,-4.745,-43.14,Cerrado,2453601.874576537,0.0,0.0,
7,-5.85,-43.52,Cerrado,1224667.149693345,0.0,0.0,1.0
8,-5.86,-43.53,Cerrado,1224645.8120241822,0.0,0.0,1.0
9,-5.985,-45.26,Cerrado,4897504.079981356,0.0,0.0,1.0
10,-6.05,-46.61,Cerrado,1224233.4909337286,0.0,0.0,1.0
11,-6.16,-45.245,Cerrado,2447977.5656161183,0.0,0.0,1.0
12,-6.348333,-42.415,Cerrado,8565005.73804451,0.0,0.0,1.0
13,-6.336429,-42.445,Cerrado,3670759.6888278974,0.0,0.0,1.0
14,-6.385,-44.1,Cerrado,2446949.094192857,0.0,0.0,1.0
15,-6.625,-42.255,Cerrado,4891623.069860002,0.0,0.0,1.0
16,-6.698333,-47.525,Cerrado,6113594.234696438,0.0,0.0,1.0
17,-6.7,-47.595,Cerrado,2445447.478529193,0.0,0.3,1.0
18,-6.72,-47.565,Cerrado,2445349.70463717,0.0,0.3,1.0
19,-6.745,-47.465,Cerrado,3667852.88996168,0.0,0.0,0.53
20,-6.744375,-47.55,Cerrado,11003558.524679737,0.0,0.2,0.92
21,-6.76,-44.385,Cerrado,2445153.285614695,0.0,0.0,1.0
22,-6.905,-47.62,Cerrado,12222157.45921068,0.0,0.1,1.0
23,-6.91,-47.81,Cerrado,3666609.554425268,0.0,0.0,0.47
24,-6.93,-43.79,Cerrado,6110763.83084577,0.0,0.0,1.0
25,-6.98,-43.77,Cerrado,1222026.109917732,0.0,0.0,0.87
26,-6.99,-43.78,Cerrado,1222000.6683549602,0.0,0.0,0.87
27,-7.029545,-43.595909000000006,Cerrado,15884629.328844678,0.0,0.0,1.0
28,-7.05,-42.94,Cerrado,1221847.256989713,0.0,0.0,1.0
29,-7.06,-43.565,Cerrado,2443643.1228811867,0.0,0.0,1.0
30,-7.06,-42.95,Cerrado,1221821.5614384029,0.0,0.0,1.0
31,-7.165,-47.15,Cerrado,2443099.12642433,0.0,0.0,0.43
32,-7.17,-47.07,Cerrado,1221536.5159020158,0.0,0.0,0.61
33,-7.178333,-44.605,Cerrado,6107525.7216087775,0.0,0.0,1.0
34,-7.18,-47.08,Cerrado,1221510.385010785,0.0,0.0,0.61
